art_name,sone_name
Michael Jackson,Billie Jean
Michael Jackson,The Way You Make Me Feel
Michael Jackson,They Don’t Care About Us
Michael Jackson,Black Or White
Michael Jackson,Stranger In Moscow
Michael Jackson,Rock With You
Michael Jackson,She’s Out Of My Life
Michael Jackson,This Time Around
Michael Jackson,Earth Song
Michael Jackson,Bad
Michael Jackson,D.S.
Michael Jackson,Money
Michael Jackson,I Just Can’t Stop Loving You
Michael Jackson,Come Together
Michael Jackson,Man In The Mirror
Michael Jackson,You Are Not Alone
Michael Jackson,Thriller
Michael Jackson,Childhood
Michael Jackson,Beat It
Michael Jackson,Wanna Be Startin’ Somethin’
Michael Jackson,Baby Be Mine
Michael Jackson,The Girl Is Mine
Michael Jackson,Thriller
Michael Jackson,Beat It
Michael Jackson,Billie Jean
Michael Jackson,Human Nature
Michael Jackson,The Lady in My Life
Michael Jackson,Starlight
Michael Jackson,Carousel
Michael Jackson,Can’t Get Outta The Rain
Michael Jackson,Dancing Machine - Polow Remix
Michael Jackson,Ben
Michael Jackson,I Wanna Be Where You Are
Michael Jackson,Zip A Dee Doo Dah
Michael Jackson,Nobody
Michael Jackson,Standing in the Shadows of Love
Michael Jackson,STAND
Michael Jackson,BORN TO LOVE YOU
Michael Jackson,Love Never Felt so Good
Michael Jackson,Ben
Michael Jackson,You’ve Got A Friend
Michael Jackson,My Girl
Michael Jackson,Rockin’ Robin
Michael Jackson,We’re Almost There
Michael Jackson,Farewell My Summer Love
Michael Jackson,Darling Dear
Michael Jackson,Maybe Tomorrow
Michael Jackson,Ain’t No Sunshine
Michael Jackson,Everybody’s Somebody’s Fool
Michael Jackson,People Make The World Go Round
Michael Jackson,One Day In Your Life
Michael Jackson,Greatest Show On Earth
Michael Jackson,Morning Glow
